timestamp,packet_count,bandwidth_usage_MB,latency_ms
2025-02-01 08:50:00.371038,480,89.63670803161837,50.15884856348818
2025-02-01 08:51:00.371038,466,91.44517304074418,48.949181762219965
2025-02-01 08:52:00.371038,530,97.26372389606732,48.15711546629932
2025-02-01 08:53:00.371038,551,89.47670530396805,60.05860787721373
2025-02-01 08:54:00.371038,546,95.24465553264645,45.88548204511763
2025-02-01 08:55:00.371038,458,88.06624231456685,54.639097280580295
2025-02-01 08:56:00.371038,484,81.66829548301273,50.00956468010497
2025-02-01 08:57:00.371038,516,110.1795705242936,49.69530244107001
2025-02-01 08:58:00.371038,548,87.03951307176072,55.883187743083724
2025-02-01 08:59:00.371038,476,98.21319112392017,57.31265191345722
2025-02-01 09:00:00.371038,490,107.52891081493784,48.80225271557581
2025-02-01 09:01:00.371038,444,93.85055897483957,53.99601359621071
2025-02-01 09:02:00.371038,440,91.74834100254462,51.81945681075027
2025-02-01 09:03:00.371038,540,102.26238088667421,50.037185694049576
2025-02-01 09:04:00.371038,567,111.17933822727151,51.02127471328513
2025-02-01 09:05:00.371038,496,88.30684734913531,46.55995592577581
2025-02-01 09:06:00.371038,550,98.49852167982561,48.46950303334458
2025-02-01 09:07:00.371038,518,82.67505405032672,47.096823601236466
2025-02-01 09:08:00.371038,467,96.06798996317809,54.506883582144596
2025-02-01 09:09:00.371038,518,100.34204684538075,49.523994422294685
2025-02-01 09:10:00.371038,576,91.45375358244934,43.51142987692481
2025-02-01 09:11:00.371038,498,95.43008166174769,46.38281388418456
2025-02-01 09:12:00.371038,578,85.9177323169255,34.003676773939105
2025-02-01 09:13:00.371038,369,100.77078611381494,47.527536990589255
2025-02-01 09:14:00.371038,541,110.5569424888315,50.188225325485746
2025-02-01 09:15:00.371038,504,89.02856130229536,49.31932075566513
2025-02-01 09:16:00.371038,485,93.77328233447616,59.90077175765696
2025-02-01 09:17:00.371038,504,105.02546246454182,52.87453020457519
2025-02-01 09:18:00.371038,400,112.12090719322737,52.65225926544576
2025-02-01 09:19:00.371038,489,85.06810187791069,41.78365482714861
2025-02-01 09:20:00.371038,517,98.31215262584051,48.17678972941434
2025-02-01 09:21:00.371038,573,102.83130822319525,47.56668596338152
2025-02-01 09:22:00.371038,474,98.97943609371153,46.069594005959964
2025-02-01 09:23:00.371038,459,75.23207933122913,46.00059667243327
2025-02-01 09:24:00.371038,474,105.01090009308771,40.95938523029188
2025-02-01 09:25:00.371038,545,115.19336351090644,43.62073397659336
2025-02-01 09:26:00.371038,516,101.16661751169504,54.370467013824744
2025-02-01 09:27:00.371038,473,89.68893946705737,49.28542654003409
2025-02-01 09:28:00.371038,525,94.86872753635717,47.46798790862833
2025-02-01 09:29:00.371038,504,117.69913067655594,49.97294332673646
2025-02-01 09:30:00.371038,548,109.09962540860559,55.83695339350575
2025-02-01 09:31:00.371038,464,106.40026618384329,50.02105260437893
2025-02-01 09:32:00.371038,483,103.56412583534376,52.70187065465519
2025-02-01 09:33:00.371038,480,93.38862887809027,45.766975788058716
2025-02-01 09:34:00.371038,426,97.99428819344232,46.9068502462664
2025-02-01 09:35:00.371038,514,99.22077264321484,51.769884425318374
2025-02-01 09:36:00.371038,513,105.49574316064444,59.463268541685565
2025-02-01 09:37:00.371038,500,115.08918894266904,57.148874297574366
2025-02-01 09:38:00.371038,488,111.18338136793128,52.91414034728069
2025-02-01 09:39:00.371038,429,85.8061564420396,50.75716880080359
2025-02-01 09:40:00.371038,478,102.23994968901049,57.00534677813585
2025-02-01 09:41:00.371038,482,107.36763345167897,53.97339161522562
2025-02-01 09:42:00.371038,459,106.18860330144635,38.531689888146694
2025-02-01 09:43:00.371038,491,93.7076623661258,44.73034576072389
2025-02-01 09:44:00.371038,520,129.1410921576836,51.69070162678966
2025-02-01 09:45:00.371038,594,87.22915437668881,41.06516217224514
2025-02-01 09:46:00.371038,508,89.1681155333395,45.51205497621569
2025-02-01 09:47:00.371038,512,102.33595081261576,46.50092528171013
2025-02-01 09:48:00.371038,496,121.16803054963853,48.719170468770834
2025-02-01 09:49:00.371038,404,91.6380514929583,48.56284895886896
2025-02-01 09:50:00.371038,498,97.34171634353008,48.554397864165864
2025-02-01 09:51:00.371038,503,110.77293673015693,54.126537586201565
2025-02-01 09:52:00.371038,623,99.82137845112267,48.67388067274733
2025-02-01 09:53:00.371038,490,96.65396145469704,48.07684933964383
2025-02-01 09:54:00.371038,515,105.6563290188672,43.254139479282415
2025-02-01 09:55:00.371038,498,102.72517990229593,55.12173100992912
2025-02-01 09:56:00.371038,441,110.30438785636791,46.64251243026257
2025-02-01 09:57:00.371038,557,112.91468889065364,44.564848359993626
2025-02-01 09:58:00.371038,537,103.07003060005361,51.06545287434486
2025-02-01 09:59:00.371038,539,102.91732725378309,46.16529368808469
2025-02-01 10:00:00.371038,454,102.14110982286134,47.37023630102853
2025-02-01 10:01:00.371038,570,104.89130556649287,51.292300871595344
2025-02-01 10:02:00.371038,429,100.55170637871464,48.36758688110222
2025-02-01 10:03:00.371038,529,99.99391517677711,61.55804687650317
2025-02-01 10:04:00.371038,609,111.96627120827242,49.62585728340401
2025-02-01 10:05:00.371038,450,115.16116180355043,53.089191094396114
2025-02-01 10:06:00.371038,471,84.9244705536658,40.291529762535276
2025-02-01 10:07:00.371038,504,100.1002115174057,45.69675434042635
2025-02-01 10:08:00.371038,474,93.11305566554765,44.565431525416436
2025-02-01 10:09:00.371038,422,96.89028533513928,45.22810138348686
2025-02-01 10:10:00.371038,503,104.02516209735322,52.077689969185016
2025-02-01 10:11:00.371038,446,106.69438371542468,55.17782533888705
2025-02-01 10:12:00.371038,523,98.87873556388655,51.72315252317255
2025-02-01 10:13:00.371038,454,80.86659665277197,48.86677688216845
2025-02-01 10:14:00.371038,577,90.3495441942382,46.8457248064379
2025-02-01 10:15:00.371038,460,108.96499670200166,55.56799875593254
2025-02-01 10:16:00.371038,483,72.59573577965068,60.356277270774314
2025-02-01 10:17:00.371038,540,111.87427151682,50.67527852391846
2025-02-01 10:18:00.371038,438,105.21229990644541,54.696815320357864
2025-02-01 10:19:00.371038,511,113.16176081530023,51.716851748977376
2025-02-01 10:20:00.371038,565,98.01430813119039,53.777524532327945
2025-02-01 10:21:00.371038,419,79.38594575977095,44.17726610944942
2025-02-01 10:22:00.371038,509,104.30362641506498,47.55931859928938
2025-02-01 10:23:00.371038,512,112.7465312403834,51.97734720022792
2025-02-01 10:24:00.371038,539,109.24721805513421,56.062454720409896
2025-02-01 10:25:00.371038,438,93.37308516511965,45.909328891811626
2025-02-01 10:26:00.371038,433,100.86761075462647,39.83350444479937
2025-02-01 10:27:00.371038,526,94.67163731220076,47.50867786779376
2025-02-01 10:28:00.371038,514,91.80733535810629,55.05065357174125
2025-02-01 10:29:00.371038,512,109.55388571179851,42.08052204456075
2025-02-01 10:30:00.371038,517,88.02467688734838,44.115400539342076
2025-02-01 10:31:00.371038,465,91.06183569418387,50.77959293025556
2025-02-01 10:32:00.371038,511,88.95974366527615,49.42014373619268
2025-02-01 10:33:00.371038,514,85.09752476700953,52.97233240776614
2025-02-01 10:34:00.371038,464,101.46414291842603,43.856366197772104
2025-02-01 10:35:00.371038,593,111.61503048481975,48.37510702915666
2025-02-01 10:36:00.371038,523,98.15123243754735,55.97592701201549
2025-02-01 10:37:00.371038,440,84.94252199435833,44.03551903181608
2025-02-01 10:38:00.371038,532,108.39944539742028,57.384561481551344
2025-02-01 10:39:00.371038,451,116.85701754034972,44.66291507055656
2025-02-01 10:40:00.371038,539,93.53757675853406,54.24690788688805
2025-02-01 10:41:00.371038,557,95.21445733282282,48.13520744893437
2025-02-01 10:42:00.371038,458,105.15660630083394,44.275458711805115
2025-02-01 10:43:00.371038,548,116.21873747785051,47.51550476423701
2025-02-01 10:44:00.371038,520,94.80165854274775,52.72464594089497
2025-02-01 10:45:00.371038,541,86.67550219001795,49.96573002549255
2025-02-01 10:46:00.371038,594,106.31418606272406,55.59234705721672
2025-02-01 10:47:00.371038,487,107.990680731423,57.17870030467441
2025-02-01 10:48:00.371038,462,100.06131450435227,44.08484667341075
2025-02-01 10:49:00.371038,455,94.41866740342549,43.71865427544827
2025-02-01 10:50:00.371038,459,109.94378730992047,43.476031131895795
2025-02-01 10:51:00.371038,496,105.28036004547964,45.50401951975991
2025-02-01 10:52:00.371038,517,92.31564483096507,55.52107260409872
2025-02-01 10:53:00.371038,513,100.49094731305671,52.80180975333368
2025-02-01 10:54:00.371038,541,86.48292467975354,47.27486213538784
2025-02-01 10:55:00.371038,500,106.8589045643792,49.944487046885826
2025-02-01 10:56:00.371038,572,97.37766430617144,57.02152752582969
2025-02-01 10:57:00.371038,486,95.64289167615263,59.540054254895594
2025-02-01 10:58:00.371038,636,99.67125514847565,51.29692166721401
2025-02-01 10:59:00.371038,531,100.40307699330248,36.70359407976301
2025-02-01 11:00:00.371038,457,108.9493006156556,51.486435473799865
2025-02-01 11:01:00.371038,446,105.91090531325221,54.67374064770674
2025-02-01 11:02:00.371038,524,98.43590721207197,51.12316157928038
2025-02-01 11:03:00.371038,488,107.63668149718995,53.632574593673915
2025-02-01 11:04:00.371038,535,104.00737253691614,51.78532687230192
2025-02-01 11:05:00.371038,523,95.73400363713964,43.82677291259067
2025-02-01 11:06:00.371038,496,98.75281841763514,45.56880783318269
2025-02-01 11:07:00.371038,457,98.51777111156879,48.394239064349215
2025-02-01 11:08:00.371038,424,105.05261343174202,55.32707389119176
2025-02-01 11:09:00.371038,477,96.32977385278359,46.170579658396896
2025-02-01 11:10:00.371038,542,96.09590813578367,52.27951316583824
2025-02-01 11:11:00.371038,510,119.68757309433958,51.518462969605984
2025-02-01 11:12:00.371038,437,109.39735481747104,57.93098632539565
2025-02-01 11:13:00.371038,508,92.3939933557486,49.791601109352925
2025-02-01 11:14:00.371038,519,105.70940993942199,41.226207908618704
2025-02-01 11:15:00.371038,455,101.18350065655177,53.23435232448389
2025-02-01 11:16:00.371038,1014,176.95399839190577,249.79783377886176
2025-02-01 11:17:00.371038,502,101.37341324565105,53.56191672433228
2025-02-01 11:18:00.371038,442,111.89642645485236,46.06169204094797
2025-02-01 11:19:00.371038,517,103.45620344651446,44.59027060410518
2025-02-01 11:20:00.371038,528,99.37911301785712,45.23515583246297
2025-02-01 11:21:00.371038,554,110.42190576983018,60.01655940191023
2025-02-01 11:22:00.371038,552,102.33285041087872,48.36336279739282
2025-02-01 11:23:00.371038,431,101.21478579329057,46.686783030859864
2025-02-01 11:24:00.371038,453,103.14022602486115,49.20781677936383
2025-02-01 11:25:00.371038,525,99.06390976633634,48.41546475697149
2025-02-01 11:26:00.371038,525,100.09226992995468,57.83825179893752
2025-02-01 11:27:00.371038,525,94.13305411238127,44.92761254491849
2025-02-01 11:28:00.371038,692,92.48832780376121,55.903216158302236
2025-02-01 11:29:00.371038,528,90.0142961351756,50.61046048225543
2025-02-01 11:30:00.371038,556,86.08016713202923,56.035132567138426
2025-02-01 11:31:00.371038,547,91.20282638615444,57.91309521867026
2025-02-01 11:32:00.371038,532,98.25732965533075,50.423988169565476
2025-02-01 11:33:00.371038,484,101.03117582445637,48.42468195200417
2025-02-01 11:34:00.371038,537,97.28703436852359,50.33089415932552
2025-02-01 11:35:00.371038,461,76.44296509872642,49.52614663997434
2025-02-01 11:36:00.371038,488,115.74586357762342,41.71516772130636
2025-02-01 11:37:00.371038,475,110.86480122890381,57.762401868925366
2025-02-01 11:38:00.371038,504,104.45759851217129,51.22892508690595
2025-02-01 11:39:00.371038,615,119.07490672553268,44.18450407474473
2025-02-01 11:40:00.371038,406,90.22635882516289,39.66238339900796
2025-02-01 11:41:00.371038,534,118.87625120626005,38.362003835348254
2025-02-01 11:42:00.371038,419,90.34785923249453,53.85240218343752
2025-02-01 11:43:00.371038,476,102.38737925291356,46.905112157964524
2025-02-01 11:44:00.371038,554,87.26162674865796,47.72549665947433
2025-02-01 11:45:00.371038,503,100.14694095544367,52.44077132269412
2025-02-01 11:46:00.371038,446,103.86166497998389,47.419759219491105
2025-02-01 11:47:00.371038,464,98.45309668865445,52.73262208026757
2025-02-01 11:48:00.371038,533,107.13877444090137,50.47632032188358
2025-02-01 11:49:00.371038,463,100.99014449487257,49.57935208425382
2025-02-01 11:50:00.371038,510,94.7758527162249,42.13624797154256
2025-02-01 11:51:00.371038,502,94.3318668219766,45.9013432178057
2025-02-01 11:52:00.371038,467,108.10913772615696,53.01267682793433
2025-02-01 11:53:00.371038,607,93.46257970193032,46.58989092567974
2025-02-01 11:54:00.371038,531,109.15402970484936,56.02684777892245
2025-02-01 11:55:00.371038,398,112.2271179283193,61.732006619966995
2025-02-01 11:56:00.371038,509,83.3128613765387,53.28192650420661
2025-02-01 11:57:00.371038,466,111.32926387301035,57.46415945682579
2025-02-01 11:58:00.371038,542,120.604226984447,53.60363619148034
2025-02-01 11:59:00.371038,460,102.52003761201928,47.32868988663906
2025-02-01 12:00:00.371038,494,105.99084185294822,51.00075832403712
2025-02-01 12:01:00.371038,525,110.37005324369159,60.066604730487214
2025-02-01 12:02:00.371038,543,97.24517684820978,47.38223128686275
2025-02-01 12:03:00.371038,439,101.8228022353787,44.80336350560963
2025-02-01 12:04:00.371038,483,86.85800470376891,44.32902788442365
2025-02-01 12:05:00.371038,476,101.38635028530452,48.912353080832254
2025-02-01 12:06:00.371038,467,104.98111995644541,44.98263955678469
2025-02-01 12:07:00.371038,588,105.16163022926469,58.370097137186185
2025-02-01 12:08:00.371038,520,110.6542472359758,51.081782672956436
2025-02-01 12:09:00.371038,436,92.25197821864471,54.858631548802514
2025-02-01 12:10:00.371038,545,94.67393243326504,48.50667304710151
2025-02-01 12:11:00.371038,606,118.95507345991355,44.29901401121941
2025-02-01 12:12:00.371038,551,98.4967162623629,43.453030272833615
2025-02-01 12:13:00.371038,424,102.00033787312329,45.4600412891094
2025-02-01 12:14:00.371038,475,99.32989958274779,51.73762747013355
2025-02-01 12:15:00.371038,563,91.78319173694977,52.59941465883974
2025-02-01 12:16:00.371038,464,116.23529210891806,53.01598036529342
2025-02-01 12:17:00.371038,522,94.72298588079394,42.556636581090714
2025-02-01 12:18:00.371038,538,88.7271447629307,49.99795407050865
2025-02-01 12:19:00.371038,453,95.49259722697248,44.86969084553804
2025-02-01 12:20:00.371038,497,79.98293998274467,52.00732983792264
2025-02-01 12:21:00.371038,337,93.48712535016818,52.39538527748726
2025-02-01 12:22:00.371038,448,90.31871402147674,44.139134764867805
2025-02-01 12:23:00.371038,487,106.17428630927324,54.84014803598174
2025-02-01 12:24:00.371038,437,93.26585760440128,61.69411470764122
2025-02-01 12:25:00.371038,581,108.87803935578849,54.17417868792331
2025-02-01 12:26:00.371038,428,113.98483993069321,49.18582980224448
2025-02-01 12:27:00.371038,477,107.81175336287599,48.41727148395129
2025-02-01 12:28:00.371038,506,97.84611711139924,48.95468009163746
2025-02-01 12:29:00.371038,572,101.41114496705593,46.19633076611495
2025-02-01 12:30:00.371038,428,84.7501505985594,51.261991033260244
2025-02-01 12:31:00.371038,558,98.66220627478761,44.30768704422848
2025-02-01 12:32:00.371038,500,91.39561531933167,40.551511067010495
2025-02-01 12:33:00.371038,450,106.94326381149298,51.098008409067745
2025-02-01 12:34:00.371038,523,125.72752389244474,50.10616532887911
2025-02-01 12:35:00.371038,509,104.9982163597381,47.144149917814026
2025-02-01 12:36:00.371038,469,80.08859851045334,43.58651688694817
2025-02-01 12:37:00.371038,503,96.38769807085627,51.44872013457017
2025-02-01 12:38:00.371038,480,101.22490925374454,45.04912480714775
2025-02-01 12:39:00.371038,505,100.87357425260264,49.30527824567333
2025-02-01 12:40:00.371038,533,92.69186874391247,58.82485927063222
2025-02-01 12:41:00.371038,579,102.45291742636935,53.25594884787692
2025-02-01 12:42:00.371038,438,87.57499163080612,43.15433668809152
2025-02-01 12:43:00.371038,606,90.55091277314934,43.625742144938485
2025-02-01 12:44:00.371038,402,106.45797641603711,50.75909546371879
2025-02-01 12:45:00.371038,492,89.84336769120173,43.123396589704896
2025-02-01 12:46:00.371038,529,105.38211605492258,39.991372593828565
2025-02-01 12:47:00.371038,514,86.30536225343943,52.66186005648362
2025-02-01 12:48:00.371038,468,117.64825883791735,51.60467877160434
2025-02-01 12:49:00.371038,489,92.25730077595945,52.252991656395665
2025-02-01 12:50:00.371038,475,97.76333428196556,51.31517590908952
2025-02-01 12:51:00.371038,470,103.30613261090406,49.67344644163803
2025-02-01 12:52:00.371038,542,94.34650047498906,46.689057261616696
2025-02-01 12:53:00.371038,517,101.43405961071305,52.58067483043972
2025-02-01 12:54:00.371038,465,105.75356724520125,57.64941744202575
2025-02-01 12:55:00.371038,544,109.60613232503485,47.49385496278273
2025-02-01 12:56:00.371038,515,107.91497435972957,44.89629894895851
2025-02-01 12:57:00.371038,540,98.28189536197326,44.3244029029438
2025-02-01 12:58:00.371038,531,98.53368225956397,45.66634883333141
2025-02-01 12:59:00.371038,458,123.49108558025033,51.01299262238037
2025-02-01 13:00:00.371038,471,109.49889068249291,39.3018621822322
2025-02-01 13:01:00.371038,537,90.78176343679786,52.19585212216163
2025-02-01 13:02:00.371038,530,100.99988163765552,53.21956505148078
2025-02-01 13:03:00.371038,498,96.64856861221807,41.0096082002856
2025-02-01 13:04:00.371038,505,98.64665766076891,45.104097818612004
2025-02-01 13:05:00.371038,563,87.70504842291912,50.39840489922707
2025-02-01 13:06:00.371038,470,95.88076765614046,49.28265134847801
2025-02-01 13:07:00.371038,527,118.11555773193913,52.59818734134295
2025-02-01 13:08:00.371038,489,105.79076300875504,49.29431589241817
2025-02-01 13:09:00.371038,489,75.0883859184854,56.32384763387483
2025-02-01 13:10:00.371038,554,112.16723492497947,48.39415300478159
2025-02-01 13:11:00.371038,541,110.8962952290916,45.08483506640123
2025-02-01 13:12:00.371038,540,96.40714695693583,44.68279066869122
2025-02-01 13:13:00.371038,565,107.17263543783216,53.67734254640845
2025-02-01 13:14:00.371038,501,91.406007891828,50.14810570978458
2025-02-01 13:15:00.371038,534,95.29744283733643,53.16857950362598
2025-02-01 13:16:00.371038,484,114.98546360669854,53.065612496145924
2025-02-01 13:17:00.371038,516,97.28269960130291,39.9007507361808
2025-02-01 13:18:00.371038,493,81.30268338045009,44.29958699488278
2025-02-01 13:19:00.371038,504,99.36696777218663,44.8968747974809
2025-02-01 13:20:00.371038,529,99.21411607085643,45.91967905754119
2025-02-01 13:21:00.371038,459,111.9836856937346,47.89822336711737
2025-02-01 13:22:00.371038,604,100.1433642217576,54.995747973085926
2025-02-01 13:23:00.371038,449,95.78417688559708,55.9924117619195
2025-02-01 13:24:00.371038,439,110.45056145231206,48.53554584898502
2025-02-01 13:25:00.371038,557,101.2079023250111,48.74359569337628
2025-02-01 13:26:00.371038,539,92.49977318434283,46.47283137971357
2025-02-01 13:27:00.371038,531,111.54997560541618,50.44593848619272
2025-02-01 13:28:00.371038,531,101.936617645168,51.012604413669685
2025-02-01 13:29:00.371038,499,100.02925966679437,54.03237777501133
2025-02-01 13:30:00.371038,455,101.77908391411654,53.99219362991276
2025-02-01 13:31:00.371038,503,89.29331628583404,38.48940974465474
2025-02-01 13:32:00.371038,466,94.72346223821663,49.23727526181441
2025-02-01 13:33:00.371038,548,100.03582601832784,56.92050015445052
2025-02-01 13:34:00.371038,492,98.0533630497532,47.80942536347541
2025-02-01 13:35:00.371038,458,112.72428382816595,55.69620909181644
2025-02-01 13:36:00.371038,483,102.17405852727003,48.467740999944056
2025-02-01 13:37:00.371038,520,108.54903922636403,50.87461733720982
2025-02-01 13:38:00.371038,471,100.0939535457585,44.315546538004256
2025-02-01 13:39:00.371038,458,110.56288483746123,44.50375721216743
2025-02-01 13:40:00.371038,512,103.97527756573155,53.62745786131507
2025-02-01 13:41:00.371038,512,100.1342048538846,54.40909140100332
2025-02-01 13:42:00.371038,474,99.8671691104098,50.13214453100247
2025-02-01 13:43:00.371038,476,90.45561373709037,43.862378786808044
2025-02-01 13:44:00.371038,511,105.06915720136311,50.219022783036074
2025-02-01 13:45:00.371038,427,99.59795265463622,56.28617480337139
2025-02-01 13:46:00.371038,429,94.98008039818795,58.7143323502588
2025-02-01 13:47:00.371038,464,111.06461770812072,48.41646033837043
2025-02-01 13:48:00.371038,489,87.49783974105199,41.70066074871105
2025-02-01 13:49:00.371038,515,95.77504104567566,54.201817997773894
2025-02-01 13:50:00.371038,573,110.27718748779533,48.620184517724994
2025-02-01 13:51:00.371038,542,103.15522940920253,54.715203207805196
2025-02-01 13:52:00.371038,492,99.52141072347243,51.4053611250881
2025-02-01 13:53:00.371038,499,102.51003543150146,45.58277947119075
2025-02-01 13:54:00.371038,449,101.79414171048842,50.29122180329691
2025-02-01 13:55:00.371038,499,84.83337453714078,56.541691835271635
2025-02-01 13:56:00.371038,485,96.50738114652039,49.25423005516378
2025-02-01 13:57:00.371038,516,116.1652165451375,44.82597418277311
2025-02-01 13:58:00.371038,458,93.40675865222832,42.05677915701672
2025-02-01 13:59:00.371038,525,96.81698985895666,46.13917656567674
2025-02-01 14:00:00.371038,576,94.58379236690813,47.94931869114509
2025-02-01 14:01:00.371038,494,99.12984776681863,54.09999567958629
2025-02-01 14:02:00.371038,520,94.16877168675703,44.39575366094189
2025-02-01 14:03:00.371038,534,104.8674150215806,57.76875942864818
2025-02-01 14:04:00.371038,479,101.97313412290266,43.314238945794045
2025-02-01 14:05:00.371038,511,107.73547615107017,61.657430462784184
2025-02-01 14:06:00.371038,500,89.4905883381104,58.62759278377236
2025-02-01 14:07:00.371038,504,96.59659517117096,50.70583124693996
2025-02-01 14:08:00.371038,461,97.74277368387865,41.761532326152036
2025-02-01 14:09:00.371038,501,104.55646910088595,49.72287969008789
2025-02-01 14:10:00.371038,524,92.06778802792965,48.06579521006747
2025-02-01 14:11:00.371038,572,109.15653804258343,43.62856388474538
2025-02-01 14:12:00.371038,547,111.86415590517609,51.45504813623721
2025-02-01 14:13:00.371038,607,90.11127652364416,45.88178435072178
2025-02-01 14:14:00.371038,461,95.09127105106434,46.42547076475209
2025-02-01 14:15:00.371038,543,94.68068491707908,48.98160682713822
2025-02-01 14:16:00.371038,509,126.32386204677499,47.12545585647148
2025-02-01 14:17:00.371038,609,95.70099894792114,60.39078308555015
2025-02-01 14:18:00.371038,459,116.77625442156135,47.32142683500225
2025-02-01 14:19:00.371038,458,87.3336800489339,52.20440505697238
2025-02-01 14:20:00.371038,470,90.10349033835637,50.727612461051805
2025-02-01 14:21:00.371038,393,93.13395468151799,51.76375112629436
2025-02-01 14:22:00.371038,473,91.54310688553477,52.14544201805466
2025-02-01 14:23:00.371038,462,97.32101265841501,54.406807433030615
2025-02-01 14:24:00.371038,507,92.91221797278502,51.332230378093215
2025-02-01 14:25:00.371038,517,91.80658407265426,51.1244789744316
2025-02-01 14:26:00.371038,593,111.58471996473328,50.292385342340694
2025-02-01 14:27:00.371038,547,112.23793622513165,49.30791073830013
2025-02-01 14:28:00.371038,471,109.49296498375315,45.44101059169661
2025-02-01 14:29:00.371038,455,105.23998955584328,49.69565811289899
2025-02-01 14:30:00.371038,524,100.92743065779553,51.20633687632767
2025-02-01 14:31:00.371038,433,95.02969309334091,52.010822782863976
2025-02-01 14:32:00.371038,591,90.46842495244908,50.901423864951184
2025-02-01 14:33:00.371038,558,103.62995703432688,48.83522493275733
2025-02-01 14:34:00.371038,476,88.26369607453202,49.71460048402051
2025-02-01 14:35:00.371038,414,90.06079070824606,47.23176757724604
2025-02-01 14:36:00.371038,567,111.52913256204809,51.56611995503282
2025-02-01 14:37:00.371038,494,119.00649041722087,48.89435886042939
2025-02-01 14:38:00.371038,561,103.93295138166481,50.90280469098735
2025-02-01 14:39:00.371038,420,111.06457152294644,55.00401521691276
2025-02-01 14:40:00.371038,470,97.54151682556017,46.4532054517879
2025-02-01 14:41:00.371038,500,86.62325813912315,52.98347690455242
2025-02-01 14:42:00.371038,502,106.12171618618584,50.166050899426864
2025-02-01 14:43:00.371038,477,105.69289323270064,60.105967997903775
2025-02-01 14:44:00.371038,531,100.71668553880244,48.91849835768245
2025-02-01 14:45:00.371038,446,97.57624541894889,53.47582291575533
2025-02-01 14:46:00.371038,492,109.62210578581099,50.07676725877989
2025-02-01 14:47:00.371038,506,90.14266966572525,43.058477458432534
2025-02-01 14:48:00.371038,525,92.26219421109343,47.39655452240428
